id,lat,lon,is_utility_pole,pole_type,model_flags,model_watch,lean,crossarm,vegetation,transformer,attachments_estimate,photos_assessed,capture_sequences,photo_shown_date,latest_available_photo_date,source_photo_url,nearest_osm_pole_m
gree-00154,40.720417,-73.94275,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,1,1,2018-06,2018-06,https://www.mapillary.com/app/?pKey=509510836871272&focus=photo,
gree-00155,40.7205647,-73.9427233,True,wood_utility,,,unclear,none_visible,near,False,2,3,2,2019-12,2019-12,https://www.mapillary.com/app/?pKey=371001287661030&focus=photo,
gree-00156,40.734776,-73.952156,False,street_light,,,none,none_visible,none,False,0,1,1,2024-12,2024-12,https://www.mapillary.com/app/?pKey=1984303578662989&focus=photo,
gree-00157,40.73322,-73.95065,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=743434499635854&focus=photo,
gree-00158,40.724552,-73.94865,False,street_light,vegetation,,none,none_visible,touching,False,0,3,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=862083317707949&focus=photo,
gree-00159,40.72226,-73.94982,True,wood_utility,,,unclear,unclear,near,False,1,2,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=4365597080158075&focus=photo,
gree-00160,40.722965,-73.95026,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=2890219377962131&focus=photo,
gree-00161,40.7348125,-73.9505575,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,4,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=471045197334534&focus=photo,
gree-00162,40.7347678,-73.9510037,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,8,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=991510031662218&focus=photo,
gree-00163,40.721474,-73.958244,False,street_light,,,none,none_visible,none,False,0,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=218480859735158&focus=photo,
gree-00164,40.73862,-73.93468,False,street_light,,,none,none_visible,none,False,0,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1428206490852836&focus=photo,
gree-00165,40.739098,-73.9346,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=198625638651190&focus=photo,
gree-00166,40.7234735,-73.9406125,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,6,2,2024-07,2024-07,https://www.mapillary.com/app/?pKey=1225887968576318&focus=photo,
gree-00167,40.7240255,-73.94052,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,6,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=269005862919262&focus=photo,
gree-00168,40.737755,-73.930244,True,wood_utility,,,none,none_visible,none,False,2,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=661678231316778&focus=photo,
gree-00169,40.737663,-73.93006,True,wood_utility,,,none,none_visible,none,False,2,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=468140667623649&focus=photo,
gree-00170,40.737594,-73.930016,False,traffic_signal,,,none,none_visible,none,False,0,6,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=227503028728233&focus=photo,
gree-00171,40.737732,-73.9301,True,wood_utility,,,none,none_visible,none,False,2,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=1657765201076080&focus=photo,
gree-00172,40.721107,-73.95333,True,concrete_or_steel_utility,,,none,intact,near,False,1,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=822839665953637&focus=photo,
gree-00173,40.721004,-73.95369,False,street_light,,,none,none_visible,none,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=1276087133273878&focus=photo,
gree-00174,40.721012,-73.953476,False,street_light,,,none,none_visible,none,False,0,2,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=603171605099816&focus=photo,
gree-00175,40.73828,-73.9392,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2020-03,2020-03,https://www.mapillary.com/app/?pKey=953585425393723&focus=photo,
gree-00176,40.723965,-73.94152,False,unclear,,,unclear,none_visible,unclear,False,0,3,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=453265857558911&focus=photo,
gree-00177,40.724167,-73.94172,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=1452473888966787&focus=photo,
gree-00178,40.72276,-73.954025,False,street_light,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2023-07,2023-07,https://www.mapillary.com/app/?pKey=638361734931927&focus=photo,
gree-00179,40.7339312,-73.952115,False,traffic_signal,,,none,none_visible,none,False,1,4,2,2018-09,2022-01,https://www.mapillary.com/app/?pKey=299479908427458&focus=photo,
gree-00180,40.738358,-73.93922,False,other,,,none,none_visible,none,False,0,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1274804842936120&focus=photo,
gree-00181,40.738453,-73.93916,False,other,,,none,none_visible,none,False,0,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1274804842936120&focus=photo,
gree-00182,40.72946,-73.954475,False,street_light,,,none,none_visible,none,False,0,3,1,2018-11,2018-11,https://www.mapillary.com/app/?pKey=3098449287050174&focus=photo,
gree-00183,40.72874,-73.9539,False,street_light,,,none,none_visible,unclear,False,0,3,1,2018-11,2018-11,https://www.mapillary.com/app/?pKey=1452395915128579&focus=photo,
gree-00184,40.7282772,-73.9589675,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,4,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=778981999395253&focus=photo,
gree-00185,40.728382,-73.959045,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=292282339205041&focus=photo,
gree-00186,40.728912,-73.959206,False,street_light,,,none,none_visible,none,False,0,2,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=745155952801147&focus=photo,
gree-00187,40.7288225,-73.95916,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,4,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=838077550143953&focus=photo,
gree-00188,40.7281148,-73.9589936,True,wood_utility,,,none,none_visible,none,False,1,5,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=295798352023291&focus=photo,
gree-00189,40.72867,-73.95911,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=955356418564404&focus=photo,
gree-00190,40.718895,-73.945,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2020-04,2020-04,https://www.mapillary.com/app/?pKey=936738320201161&focus=photo,
gree-00191,40.72769,-73.95903,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=539527660401751&focus=photo,
gree-00192,40.72694,-73.94766,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,1,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=170100938236958&focus=photo,
gree-00193,40.727047,-73.94775,True,wood_utility,,,none,none_visible,none,False,1,1,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=170100938236958&focus=photo,
gree-00194,40.72501,-73.93377,False,street_light,,lean_slight,slight,none_visible,none,False,1,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=801540377157409&focus=photo,
gree-00195,40.725094,-73.93342,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,3,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=2823435954588613&focus=photo,
gree-00196,40.736797,-73.95091,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=289142012917658&focus=photo,
gree-00197,40.72077,-73.952095,False,traffic_signal,vegetation,,unclear,unclear,touching,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=187648374346339&focus=photo,
gree-00198,40.728897,-73.94322,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2018-06,2018-06,https://www.mapillary.com/app/?pKey=587186752259360&focus=photo,
gree-00199,40.728592,-73.94316,False,street_light,,,none,none_visible,none,False,0,2,1,2018-06,2018-06,https://www.mapillary.com/app/?pKey=2919375641676062&focus=photo,
gree-00200,40.724464,-73.943275,False,street_light,,,none,none_visible,none,False,0,3,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=375216875426423&focus=photo,
gree-00201,40.727654,-73.95923,True,wood_utility,,,none,none_visible,none,False,0,2,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=529834688178300&focus=photo,
gree-00202,40.727566,-73.960075,True,wood_utility,,,none,none_visible,none,False,1,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=128955979195421&focus=photo,
gree-00203,40.72754,-73.960365,True,wood_utility,,,none,none_visible,none,False,0,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=153591030056607&focus=photo,
gree-00204,40.727673,-73.96031,True,wood_utility,,lean_slight,slight,unclear,none,False,1,2,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=153591030056607&focus=photo,
gree-00205,40.727444,-73.96021,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,2,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=553021602769699&focus=photo,
gree-00206,40.727592,-73.959854,True,wood_utility,,,none,none_visible,none,False,1,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=134832961921971&focus=photo,
gree-00207,40.72755,-73.960625,True,wood_utility,,,none,none_visible,none,False,0,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=579822782991771&focus=photo,
gree-00208,40.72755,-73.9602,True,wood_utility,,,none,none_visible,none,False,0,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=738689920102997&focus=photo,
gree-00209,40.727634,-73.95946,True,wood_utility,,,none,none_visible,none,False,0,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=471614767424864&focus=photo,
gree-00210,40.724003,-73.94041,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=621882933436348&focus=photo,
gree-00211,40.7347092,-73.951769,True,wood_utility,,,none,none_visible,none,False,1,5,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=1176808892760504&focus=photo,
gree-00212,40.7347483,-73.9515691,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,7,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=2983589698580153&focus=photo,
gree-00213,40.72342,-73.940926,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,3,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=514117131075938&focus=photo,
gree-00214,40.7246,-73.9414,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,1,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=3585934941551735&focus=photo,
gree-00215,40.725185,-73.94034,False,unclear,,,unclear,none_visible,none,False,0,1,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=1616199218940891&focus=photo,
gree-00216,40.71998,-73.95094,False,street_light,,,none,none_visible,none,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=211047118639816&focus=photo,
gree-00217,40.719727,-73.9506,False,street_light,,,none,none_visible,none,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=839001837896089&focus=photo,
gree-00218,40.72364,-73.94146,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2024-07,2024-07,https://www.mapillary.com/app/?pKey=1011841353967743&focus=photo,
gree-00219,40.7360617,-73.9335809,True,wood_utility,,lean_slight,slight,unclear,none,False,2,9,2,2018-09,2018-09,https://www.mapillary.com/app/?pKey=459139671846682&focus=photo,
gree-00220,40.736248,-73.93315,True,wood_utility,,lean_slight,slight,unclear,none,False,2,2,1,2018-09,2018-09,https://www.mapillary.com/app/?pKey=384008629539002&focus=photo,
gree-00221,40.7221,-73.950935,False,street_light,vegetation,,none,none_visible,touching,False,1,3,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=1043731646643814&focus=photo,
gree-00222,40.721714,-73.95079,False,traffic_signal,,,none,none_visible,near,False,0,3,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=10024984847575032&focus=photo,
gree-00223,40.724113,-73.94073,True,wood_utility,,,none,none_visible,near,False,1,2,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=453478200456767&focus=photo,
gree-00224,40.72048,-73.953926,False,street_light,,,none,none_visible,none,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=314946774361629&focus=photo,
gree-00225,40.736847,-73.94668,False,street_light,,,none,none_visible,near,False,0,2,1,2023-08,2023-08,https://www.mapillary.com/app/?pKey=346648787697369&focus=photo,
gree-00226,40.737144,-73.93061,False,traffic_signal,,,unclear,none_visible,near,False,0,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=485409676112920&focus=photo,
gree-00227,40.73715,-73.93116,False,street_light,,,none,none_visible,none,False,0,3,1,2018-08,2018-08,https://www.mapillary.com/app/?pKey=501125637705943&focus=photo,
gree-00228,40.724396,-73.940445,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=1471965833672351&focus=photo,
gree-00229,40.7276203,-73.9588812,True,wood_utility,,,none,none_visible,none,False,2,4,2,2019-12,2019-12,https://www.mapillary.com/app/?pKey=144434554329111&focus=photo,
gree-00230,40.72717,-73.95873,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=177841167457505&focus=photo,
gree-00231,40.72688,-73.95867,True,wood_utility,,,none,none_visible,none,False,2,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=1152447291890495&focus=photo,
gree-00232,40.726406,-73.95856,True,wood_utility,,,none,none_visible,none,False,2,3,1,2019-12,2019-12,https://www.mapillary.com/app/?pKey=113912520754793&focus=photo,
gree-00233,40.7343536,-73.944106,True,wood_utility,,lean_slight,slight,intact,none,False,1,5,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=952480623215032&focus=photo,
gree-00234,40.734676,-73.94503,True,concrete_or_steel_utility,,,none,unclear,none,False,0,2,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=933524101780655&focus=photo,
gree-00235,40.734844,-73.94508,True,wood_utility,,,none,intact,none,False,2,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1579452716241370&focus=photo,
gree-00236,40.734772,-73.9451867,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1364460260940099&focus=photo,
gree-00237,40.73444,-73.944725,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=682324004112159&focus=photo,
gree-00238,40.7340997,-73.944145,True,wood_utility,,,none,none_visible,none,False,1,4,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=966291244863225&focus=photo,
gree-00239,40.734898,-73.94498,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,2,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=402365305855254&focus=photo,
gree-00240,40.73426,-73.94443,False,street_light,,lean_slight,slight,none_visible,none,False,0,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=716097283722102&focus=photo,
gree-00241,40.73453,-73.9444,True,wood_utility,,lean_slight,slight,intact,none,False,1,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1818689141978002&focus=photo,
gree-00242,40.7347102,-73.944754,True,wood_utility,,,none,none_visible,none,False,1,5,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1069928910978041&focus=photo,
gree-00243,40.73392,-73.94385,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=388851277234801&focus=photo,
gree-00244,40.7338,-73.9437,False,street_light,,lean_slight,slight,none_visible,none,False,0,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1161533994864005&focus=photo,
gree-00245,40.733715,-73.943504,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=372082408992809&focus=photo,
gree-00246,40.73379,-73.94312,True,wood_utility,lean,,severe,none_visible,none,False,1,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=290280510586105&focus=photo,
gree-00247,40.73423,-73.944244,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=2131258603918411&focus=photo,
gree-00248,40.73443,-73.9444,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1453045705624638&focus=photo,
gree-00249,40.73475,-73.94492,True,wood_utility,,lean_slight,slight,intact,none,False,2,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=933524101780655&focus=photo,
gree-00250,40.721115,-73.95414,False,street_light,vegetation,lean_slight,slight,none_visible,touching,False,0,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=1354137775521833&focus=photo,
gree-00251,40.724914,-73.9357967,True,wood_utility,,,none,none_visible,near,False,0,9,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=276972317994482&focus=photo,
gree-00252,40.7248625,-73.93595,True,concrete_or_steel_utility,,,none,none_visible,near,False,0,4,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=344607687985679&focus=photo,
gree-00253,40.724716,-73.93619,False,street_light,lean,,severe,none_visible,none,False,0,6,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=289626377288259&focus=photo,
gree-00254,40.71882,-73.954956,True,wood_utility,,,none,none_visible,near,False,2,3,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=979609329444952&focus=photo,
gree-00255,40.719395,-73.955894,True,wood_utility,,lean_slight,slight,unclear,near,False,2,3,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=126448962812235&focus=photo,
gree-00256,40.719013,-73.95526,True,wood_utility,,lean_slight,slight,none_visible,near,False,3,3,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=1132786353889277&focus=photo,
gree-00257,40.719162,-73.955495,True,wood_utility,,,none,none_visible,none,False,2,6,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=505915154152684&focus=photo,
gree-00258,40.7193284,-73.955778,True,wood_utility,,lean_slight,slight,unclear,near,False,2,5,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=126448962812235&focus=photo,
gree-00259,40.718933,-73.95513,False,street_light,,,none,none_visible,near,False,2,3,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=285697469888580&focus=photo,
gree-00260,40.71914,-73.955414,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,1,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=4756319647730790&focus=photo,
gree-00261,40.72125,-73.951935,True,wood_utility,,,none,intact,near,False,1,1,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=629584002558746&focus=photo,
gree-00262,40.72101,-73.95271,False,street_light,vegetation,,none,none_visible,touching,False,0,3,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=1470803643717071&focus=photo,
gree-00263,40.72126,-73.952385,True,wood_utility,,lean_slight,slight,unclear,near,False,0,2,1,2023-09,2023-09,https://www.mapillary.com/app/?pKey=274586648672346&focus=photo,
gree-00264,40.7355247,-73.9518433,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,9,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=222738665959015&focus=photo,
gree-00265,40.7374084,-73.93058,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,5,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=336360327831482&focus=photo,
gree-00266,40.737343,-73.93063,True,wood_utility,,,none,none_visible,none,False,1,2,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=973633693373655&focus=photo,
gree-00267,40.737717,-73.92971,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,4,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=1189447921492763&focus=photo,
gree-00268,40.737698,-73.92981,True,wood_utility,,,none,none_visible,none,False,2,3,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=550267709294145&focus=photo,
gree-00269,40.7368788,-73.931526,False,traffic_signal,,,none,none_visible,none,False,1,5,2,2018-08,2018-08,https://www.mapillary.com/app/?pKey=381052206522175&focus=photo,
gree-00270,40.736744,-73.931625,False,street_light,,,none,none_visible,none,False,1,3,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=490997805428857&focus=photo,
gree-00271,40.71995,-73.9446,False,unclear,,,unclear,none_visible,unclear,False,0,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=2060223427649769&focus=photo,
gree-00272,40.72492,-73.93307,False,other,,,none,none_visible,none,False,1,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1469134933875235&focus=photo,
gree-00273,40.7247633,-73.9331775,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,12,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=633885642153280&focus=photo,
gree-00274,40.724814,-73.9330275,True,wood_utility,,,unclear,none_visible,none,False,0,4,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=762592965630359&focus=photo,
gree-00275,40.7349,-73.95256,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,1,1,2024-12,2024-12,https://www.mapillary.com/app/?pKey=573720615458242&focus=photo,
gree-00276,40.728367,-73.95741,False,street_light,vegetation,,none,none_visible,touching,False,2,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1091436415520461&focus=photo,
gree-00277,40.724846,-73.936874,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=289318720585424&focus=photo,
gree-00278,40.7242829,-73.94141,True,wood_utility,vegetation,,none,none_visible,touching,False,2,7,2,2024-07,2024-07,https://www.mapillary.com/app/?pKey=441134628897633&focus=photo,
gree-00279,40.72143,-73.94553,False,street_light,,,none,none_visible,near,False,0,3,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=861359076053203&focus=photo,
gree-00280,40.721897,-73.94633,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2020-04,2020-04,https://www.mapillary.com/app/?pKey=959406911544583&focus=photo,
gree-00281,40.7324332,-73.9438898,True,wood_utility,,,none,intact,none,False,1,10,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=760293506059821&focus=photo,
gree-00282,40.7326778,-73.9431595,True,wood_utility,,lean_slight,slight,intact,none,False,1,4,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=720673920226180&focus=photo,
gree-00283,40.732124,-73.94444,False,street_light,,,none,none_visible,none,False,0,1,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=882838166975761&focus=photo,
gree-00284,40.732372,-73.944084,True,wood_utility,,lean_slight,slight,intact,near,True,1,3,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1032837011895749&focus=photo,
gree-00285,40.732594,-73.94346,True,wood_utility,,,none,none_visible,near,False,1,2,1,2023-10,2023-10,https://www.mapillary.com/app/?pKey=1116758156130809&focus=photo,
gree-00286,40.7323064,-73.944294,True,wood_utility,vegetation,,none,none_visible,touching,False,0,5,2,2023-10,2023-10,https://www.mapillary.com/app/?pKey=2251062558593231&focus=photo,
gree-00287,40.72514,-73.94051,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=769582044803677&focus=photo,
gree-00288,40.719814,-73.95803,True,wood_utility,,,unclear,none_visible,near,False,0,3,1,2023-07,2023-07,https://www.mapillary.com/app/?pKey=953678605922795&focus=photo,
gree-00289,40.72525,-73.940785,True,wood_utility,,lean_slight,slight,unclear,near,False,1,6,2,2024-03,2024-03,https://www.mapillary.com/app/?pKey=927172042748418&focus=photo,
gree-00290,40.7259883,-73.9414025,True,wood_utility,,,none,none_visible,near,False,2,12,3,2024-07,2024-07,https://www.mapillary.com/app/?pKey=2860544850754640&focus=photo,
gree-00291,40.725556,-73.9417133,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,9,2,2024-07,2024-07,https://www.mapillary.com/app/?pKey=465940452965211&focus=photo,
gree-00292,40.7256829,-73.9417529,True,wood_utility,,lean_slight,slight,unclear,near,False,2,7,3,2024-07,2024-07,https://www.mapillary.com/app/?pKey=997122182110259&focus=photo,
gree-00293,40.73906,-73.93323,False,street_light,,,none,none_visible,none,False,0,3,1,2018-10,2018-10,https://www.mapillary.com/app/?pKey=885755661973284&focus=photo,
gree-00294,40.730927,-73.94638,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=143428857796628&focus=photo,
gree-00295,40.730362,-73.94628,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=270746438103844&focus=photo,
gree-00296,40.72998,-73.94623,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=171788784741150&focus=photo,
gree-00297,40.72953,-73.94615,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=290244622582316&focus=photo,
gree-00298,40.728115,-73.94594,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=307540660895230&focus=photo,
gree-00299,40.730625,-73.946335,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=290605162697605&focus=photo,
gree-00300,40.72881,-73.94603,False,street_light,,,none,none_visible,none,False,0,1,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=183505443636240&focus=photo,
gree-00301,40.727776,-73.94589,True,wood_utility,,,none,none_visible,near,False,2,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=487384585797503&focus=photo,
gree-00302,40.729767,-73.9462,True,wood_utility,,,none,none_visible,near,False,0,2,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=469277957708743&focus=photo,
gree-00303,40.728634,-73.94601,True,wood_utility,,,none,none_visible,none,False,1,2,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=464539568155672&focus=photo,
gree-00304,40.7284,-73.94598,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,2,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=132894418862967&focus=photo,
gree-00305,40.72919,-73.94611,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2015-06,2015-06,https://www.mapillary.com/app/?pKey=158554359539998&focus=photo,
gree-00306,40.7258276,-73.941768,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,15,5,2024-07,2024-07,https://www.mapillary.com/app/?pKey=1841921562958073&focus=photo,
gree-00307,40.724754,-73.940384,True,wood_utility,lean,,severe,none_visible,near,False,1,3,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=1521202755090923&focus=photo,
gree-00308,40.7260008,-73.9407353,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,9,3,2024-07,2024-07,https://www.mapillary.com/app/?pKey=795938609376853&focus=photo,
gree-00309,40.7356915,-73.9348225,True,wood_utility,,lean_slight,slight,none_visible,none,False,2,6,1,2018-05,2018-05,https://www.mapillary.com/app/?pKey=1122347118268778&focus=photo,
