id,lat,lon,is_utility_pole,pole_type,model_flags,model_watch,lean,crossarm,vegetation,transformer,attachments_estimate,photos_assessed,capture_sequences,photo_shown_date,latest_available_photo_date,source_photo_url,nearest_osm_pole_m
hard-00283,44.483177,-72.3841,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,2,2016-07,2018-07,https://www.mapillary.com/app/?pKey=327415558738857&focus=photo,
hard-00284,44.48485,-72.38221,True,wood_utility,,,none,intact,none,False,0,3,2,2016-07,2016-07,https://www.mapillary.com/app/?pKey=238902798004197&focus=photo,
hard-00285,44.48512,-72.381905,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=313586336897837&focus=photo,
hard-00286,44.4836518,-72.3836116,True,wood_utility,,lean_slight,slight,intact,near,False,1,5,5,2018-07,2018-07,https://www.mapillary.com/app/?pKey=481717179712759&focus=photo,
hard-00287,44.484245,-72.38292,True,wood_utility,,,none,intact,near,False,0,1,1,2016-07,2018-06,https://www.mapillary.com/app/?pKey=3778529812270238&focus=photo,
hard-00288,44.484943,-72.38212,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,2,2016-07,2016-07,https://www.mapillary.com/app/?pKey=506407560507175&focus=photo,
hard-00289,44.4840035,-72.383143,True,wood_utility,,,none,intact,near,False,0,6,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=235021195049727&focus=photo,
hard-00290,44.48502,-72.382034,True,wood_utility,,,none,intact,near,False,1,3,2,2016-07,2016-07,https://www.mapillary.com/app/?pKey=538619600493413&focus=photo,
hard-00291,44.48231,-72.38504,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,1,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=224208509187426&focus=photo,
hard-00292,44.485706,-72.38157,True,wood_utility,,,none,intact,none,False,2,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=849612582337993&focus=photo,
hard-00293,44.484768,-72.38227,True,wood_utility,,,none,intact,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1133854580454793&focus=photo,
hard-00294,44.481862,-72.385535,True,wood_utility,,,none,intact,near,False,1,6,3,2014-07,2018-07,https://www.mapillary.com/app/?pKey=382838603059663&focus=photo,
hard-00295,44.4844,-72.382675,True,wood_utility,,,none,intact,none,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=960323314727597&focus=photo,
hard-00296,44.485394,-72.38174,True,wood_utility,,,none,intact,near,False,0,3,2,2014-07,2016-07,https://www.mapillary.com/app/?pKey=483084746103208&focus=photo,
hard-00297,44.52619,-72.28847,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=223361085962340&focus=photo,
hard-00298,44.52516,-72.29053,True,wood_utility,,lean_slight,slight,intact,near,False,0,6,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1156404794787746&focus=photo,
hard-00299,44.52516,-72.291916,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=595879068060532&focus=photo,
hard-00300,44.5248,-72.29363,True,wood_utility,,,none,intact,near,False,1,3,3,2016-06,2018-07,https://www.mapillary.com/app/?pKey=325011975695202&focus=photo,
hard-00301,44.525146,-72.29094,True,wood_utility,vegetation,,none,intact,touching,False,1,3,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=176743831117969&focus=photo,
hard-00302,44.524952,-72.29306,True,wood_utility,,,none,intact,near,False,1,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=516422929698454&focus=photo,
hard-00303,44.524995,-72.2920003,True,wood_utility,,,none,none_visible,near,False,1,4,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=595879068060532&focus=photo,
hard-00304,44.525414,-72.289566,True,wood_utility,,,none,intact,near,True,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=846996746232349&focus=photo,
hard-00305,44.525063,-72.29155,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,2,2016-06,2016-06,https://www.mapillary.com/app/?pKey=226783522223469&focus=photo,
hard-00306,44.524776,-72.29373,True,wood_utility,,,none,intact,none,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=251718526712019&focus=photo,
hard-00307,44.5257785,-72.28891,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,0,6,5,2016-06,2018-07,https://www.mapillary.com/app/?pKey=3060444560842682&focus=photo,
hard-00308,44.524624,-72.29433,True,wood_utility,,,none,intact,near,False,1,3,3,2016-06,2018-07,https://www.mapillary.com/app/?pKey=760856994496270&focus=photo,
hard-00309,44.524567,-72.294395,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=4004977952902513&focus=photo,
hard-00310,44.524296,-72.29536,True,wood_utility,,lean_slight,slight,intact,near,False,2,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=956483898448821&focus=photo,
hard-00311,44.52467,-72.29417,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,3,2016-06,2018-07,https://www.mapillary.com/app/?pKey=156588546435437&focus=photo,
hard-00312,44.524498,-72.294754,True,wood_utility,vegetation,,none,intact,touching,False,1,3,2,2016-06,2016-06,https://www.mapillary.com/app/?pKey=331804155214276&focus=photo,
hard-00313,44.524172,-72.295662,True,wood_utility,,,none,intact,near,False,0,6,6,2018-07,2018-07,https://www.mapillary.com/app/?pKey=3849330741832238&focus=photo,
hard-00314,44.524548,-72.29497,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=529297421570946&focus=photo,
hard-00315,44.524334,-72.29526,True,wood_utility,,,none,intact,near,False,1,1,1,2016-06,2018-07,https://www.mapillary.com/app/?pKey=328508898786305&focus=photo,
hard-00316,44.52504,-72.29191,True,wood_utility,,,none,none_visible,near,False,1,2,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=238221371395957&focus=photo,
hard-00317,44.52486,-72.29303,False,unclear,,,unclear,none_visible,none,False,0,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=4352221178145331&focus=photo,
hard-00318,44.533806,-72.33284,True,wood_utility,vegetation,,none,none_visible,touching,False,0,1,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=1151749201915437&focus=photo,
hard-00319,44.532375,-72.33369,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,1,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=476798553402185&focus=photo,
hard-00320,44.48015,-72.30187,True,wood_utility,,,none,none_visible,near,False,0,2,1,2016-06,2018-07,https://www.mapillary.com/app/?pKey=324967095672389&focus=photo,
hard-00321,44.53178,-72.33481,True,wood_utility,,,none,intact,near,False,0,3,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=1822534044574974&focus=photo,
hard-00322,44.534657,-72.433395,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,1,1,2016-06,2018-07,https://www.mapillary.com/app/?pKey=528983348482668&focus=photo,
hard-00323,44.501404,-72.37225,True,wood_utility,,,unclear,none_visible,near,False,1,3,3,2016-07,2016-07,https://www.mapillary.com/app/?pKey=325030075939100&focus=photo,
hard-00324,44.5033233,-72.369221,True,wood_utility,,,none,intact,near,False,2,12,4,2018-06,2018-06,https://www.mapillary.com/app/?pKey=893139747901789&focus=photo,
hard-00325,44.54278,-72.374146,True,wood_utility,,lean_slight,slight,intact,near,False,0,2,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1864905647012039&focus=photo,
hard-00326,44.503662,-72.36849,True,wood_utility,,,none,intact,near,False,2,3,3,2016-07,2016-07,https://www.mapillary.com/app/?pKey=143231177799592&focus=photo,
hard-00327,44.538704,-72.37392,False,unclear,,,unclear,unclear,unclear,False,0,2,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=819152978712042&focus=photo,
hard-00328,44.5034,-72.36891,True,wood_utility,,,none,none_visible,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=153848270089886&focus=photo,
hard-00329,44.5011675,-72.3720588,True,wood_utility,vegetation,,none,intact,touching,False,1,4,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=222575646063062&focus=photo,
hard-00330,44.517086,-72.34189,True,wood_utility,,lean_slight,slight,intact,near,False,1,2,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=313116230390254&focus=photo,
hard-00331,44.50083,-72.372025,True,wood_utility,,,none,intact,near,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=803845086928604&focus=photo,
hard-00332,44.50225,-72.3712717,True,wood_utility,,lean_slight,slight,intact,near,False,1,9,5,2018-06,2018-06,https://www.mapillary.com/app/?pKey=859580998275339&focus=photo,
hard-00333,44.533756,-72.37427,True,wood_utility,,lean_slight,slight,intact,near,False,0,1,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=213977353673756&focus=photo,
hard-00334,44.501217,-72.372185,False,unclear,,,unclear,none_visible,unclear,False,0,2,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1162586927498663&focus=photo,
hard-00335,44.5013711,-72.3720336,True,wood_utility,vegetation,,none,intact,touching,False,1,7,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=382014776474340&focus=photo,
hard-00336,44.53312,-72.3742347,True,wood_utility,,,none,none_visible,none,False,1,3,3,2016-07,2018-07,https://www.mapillary.com/app/?pKey=1448116465520919&focus=photo,
hard-00337,44.532932,-72.37429,True,wood_utility,,lean_slight,slight,intact,near,True,1,3,1,2018-06,2018-06,https://www.mapillary.com/app/?pKey=1210253509435527&focus=photo,
hard-00338,44.53342,-72.37426,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,0,3,1,2014-06,2014-06,https://www.mapillary.com/app/?pKey=300589218274188&focus=photo,
hard-00339,44.536953,-72.37428,True,wood_utility,vegetation,,none,unclear,touching,False,1,1,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=482607243165605&focus=photo,
hard-00340,44.5333,-72.37426,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,1,3,2,2014-06,2016-07,https://www.mapillary.com/app/?pKey=1008158629721835&focus=photo,
hard-00341,44.538013,-72.37423,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,2,2016-07,2016-07,https://www.mapillary.com/app/?pKey=2015125705303506&focus=photo,
hard-00342,44.536285,-72.37415,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,1,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=382709983107253&focus=photo,
hard-00343,44.536697,-72.37423,True,wood_utility,vegetation,,none,none_visible,touching,False,0,1,1,2016-07,2018-06,https://www.mapillary.com/app/?pKey=306737354288030&focus=photo,
hard-00344,44.534607,-72.374176,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,1,2016-07,2016-07,https://www.mapillary.com/app/?pKey=191649829382656&focus=photo,
hard-00345,44.53357,-72.3743,True,wood_utility,lean,,moderate,intact,near,False,0,3,2,2018-06,2018-06,https://www.mapillary.com/app/?pKey=329594248845135&focus=photo,
hard-00346,44.532922,-72.37411,True,wood_utility,,,none,none_visible,near,False,0,4,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=4322584304476193&focus=photo,
hard-00347,44.53426,-72.37432,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=295470848787782&focus=photo,
hard-00348,44.536755,-72.374344,True,wood_utility,,,none,intact,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1155402191639262&focus=photo,
hard-00349,44.543785,-72.37381,False,unclear,vegetation,,unclear,unclear,touching,False,0,1,1,2016-07,2018-07,https://www.mapillary.com/app/?pKey=346332600181611&focus=photo,
hard-00350,44.53542,-72.374146,True,wood_utility,,,none,intact,near,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1477899795892578&focus=photo,
hard-00351,44.53477,-72.37416,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=1419830391713677&focus=photo,
hard-00352,44.512558,-72.3738,True,wood_utility,,,none,unclear,near,True,1,3,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=485576609206671&focus=photo,
hard-00353,44.5089216,-72.3720207,True,wood_utility,,,none,intact,near,False,1,7,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=159106762844512&focus=photo,
hard-00354,44.51117,-72.373285,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,6,5,2018-07,2018-07,https://www.mapillary.com/app/?pKey=609604073765941&focus=photo,
hard-00355,44.537437,-72.37429,True,wood_utility,,lean_slight,slight,intact,near,True,0,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=844359416435207&focus=photo,
hard-00356,44.51254,-72.37353,True,wood_utility,,,none,intact,near,False,0,3,2,2014-06,2016-06,https://www.mapillary.com/app/?pKey=4226716987368064&focus=photo,
hard-00357,44.51248,-72.373795,True,wood_utility,,,unclear,unclear,near,False,1,2,2,2016-06,2016-06,https://www.mapillary.com/app/?pKey=525926851873276&focus=photo,
hard-00358,44.533955,-72.37427,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2014-06,2016-07,https://www.mapillary.com/app/?pKey=889860784925643&focus=photo,
hard-00359,44.53368,-72.280754,True,wood_utility,,,none,intact,near,False,1,1,1,2014-06,2018-07,https://www.mapillary.com/app/?pKey=1411365275892214&focus=photo,
hard-00360,44.53506,-72.27878,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=2865400420440986&focus=photo,
hard-00361,44.534193,-72.280292,True,wood_utility,,,none,intact,none,False,1,6,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1001246863746401&focus=photo,
hard-00362,44.5345818,-72.2795792,True,wood_utility,,,none,intact,none,False,1,4,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=393889081789557&focus=photo,
hard-00363,44.492363,-72.31329,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,2,2016-06,2016-06,https://www.mapillary.com/app/?pKey=512793216736706&focus=photo,
hard-00364,44.49222,-72.31313,True,wood_utility,,,none,none_visible,near,False,0,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=3935097146586596&focus=photo,
hard-00365,44.4897392,-72.310748,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,5,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1879053445606487&focus=photo,
hard-00366,44.492165,-72.31302,True,wood_utility,,,none,none_visible,near,False,0,2,2,2016-06,2016-06,https://www.mapillary.com/app/?pKey=230592348828098&focus=photo,
hard-00367,44.491737,-72.31268,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,3,2016-06,2016-06,https://www.mapillary.com/app/?pKey=305605944538364&focus=photo,
hard-00368,44.488964,-72.310425,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=485045639465695&focus=photo,
hard-00369,44.505926,-72.354956,True,wood_utility,,lean_slight,slight,intact,near,False,0,5,4,2019-07,2019-07,https://www.mapillary.com/app/?pKey=3658743230893789&focus=photo,
hard-00370,44.50554,-72.35792,True,wood_utility,,,none,intact,near,False,1,3,2,2017-07,2017-07,https://www.mapillary.com/app/?pKey=225871469300241&focus=photo,
hard-00371,44.505436,-72.35932,True,wood_utility,,,none,intact,near,False,1,2,2,2017-07,2017-07,https://www.mapillary.com/app/?pKey=177598740963811&focus=photo,
hard-00372,44.569866,-72.3002425,True,wood_utility,,,none,intact,near,False,1,6,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=286673253158037&focus=photo,
hard-00373,44.569122,-72.30194,False,unclear,,,unclear,none_visible,unclear,False,0,1,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=204792691467554&focus=photo,
hard-00374,44.570456,-72.299465,True,wood_utility,,,none,none_visible,near,False,0,6,4,2019-07,2019-07,https://www.mapillary.com/app/?pKey=918709868698765&focus=photo,
hard-00375,44.56769,-72.3038,False,unclear,,,unclear,none_visible,near,False,0,1,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=322751056046946&focus=photo,
hard-00376,44.567406,-72.30446,True,wood_utility,,lean_slight,slight,intact,near,False,1,2,2,2017-07,2019-07,https://www.mapillary.com/app/?pKey=537964177199320&focus=photo,
hard-00377,44.569656,-72.30071,True,wood_utility,,,none,intact,near,True,0,1,1,2017-07,2019-07,https://www.mapillary.com/app/?pKey=184435890246936&focus=photo,
hard-00378,44.57009,-72.29984,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,1,3,2,2019-07,2019-07,https://www.mapillary.com/app/?pKey=4267335713306307&focus=photo,
hard-00379,44.569527,-72.3012,False,unclear,,,unclear,none_visible,near,False,0,2,2,2017-07,2017-07,https://www.mapillary.com/app/?pKey=376926623735620&focus=photo,
hard-00380,44.56789,-72.30363,True,wood_utility,,,none,intact,near,False,0,3,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=1014514842639242&focus=photo,
hard-00381,44.553654,-72.36941,True,wood_utility,,lean_slight,slight,intact,none,False,0,1,1,2016-07,2018-06,https://www.mapillary.com/app/?pKey=5509464212460164&focus=photo,
hard-00382,44.543884,-72.26885,True,wood_utility,,,none,none_visible,near,False,0,1,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=964053220804107&focus=photo,
hard-00383,44.50602,-72.35353,True,wood_utility,vegetation,,none,unclear,touching,False,0,2,2,2015-07,2017-07,https://www.mapillary.com/app/?pKey=376784123767115&focus=photo,
hard-00384,44.4838,-72.30494,True,wood_utility,,lean_slight,slight,intact,near,False,0,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=783597528991969&focus=photo,
hard-00385,44.486637,-72.30892,True,wood_utility,vegetation,,none,none_visible,touching,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=209757240980828&focus=photo,
hard-00386,44.482,-72.302826,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,0,2,2,2014-07,2018-07,https://www.mapillary.com/app/?pKey=775668279782814&focus=photo,
hard-00387,44.482334,-72.30307,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=2385216424956703&focus=photo,
hard-00388,44.481067,-72.302145,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,1,6,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=307363214399012&focus=photo,
hard-00389,44.48357,-72.304487,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,6,5,2018-07,2018-07,https://www.mapillary.com/app/?pKey=909782493133462&focus=photo,
hard-00390,44.4794566,-72.3016571,True,wood_utility,vegetation,,none,none_visible,touching,False,1,7,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=152088083601634&focus=photo,
hard-00391,44.481747,-72.30252,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=962877504565452&focus=photo,
hard-00392,44.4837,-72.30472,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=854188161844055&focus=photo,
hard-00393,44.479965,-72.30184,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,2,2,2016-06,2018-07,https://www.mapillary.com/app/?pKey=831948374115153&focus=photo,
hard-00394,44.4842136,-72.30537,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,5,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=955700425283845&focus=photo,
hard-00395,44.480286,-72.3019,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=3349911978568625&focus=photo,
hard-00396,44.48262,-72.30344,True,wood_utility,,lean_slight,slight,intact,near,False,1,1,1,2016-06,2016-06,https://www.mapillary.com/app/?pKey=817920849157614&focus=photo,
hard-00397,44.57046,-72.36564,True,wood_utility,vegetation,,none,intact,touching,False,0,3,2,2018-06,2018-06,https://www.mapillary.com/app/?pKey=1489769874748448&focus=photo,
hard-00398,44.56908,-72.366196,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2016-07,2016-07,https://www.mapillary.com/app/?pKey=993978841411096&focus=photo,
hard-00399,44.566906,-72.36656,True,wood_utility,,lean_slight,slight,intact,near,False,0,2,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=182023100496780&focus=photo,
hard-00400,44.567398,-72.36656,True,wood_utility,,,none,intact,near,False,0,3,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=1963063687184836&focus=photo,
hard-00401,44.57126,-72.3654,True,wood_utility,,lean_slight,slight,unclear,near,False,0,2,2,2018-06,2018-06,https://www.mapillary.com/app/?pKey=325343145879077&focus=photo,
hard-00402,44.57134,-72.365456,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,0,3,3,2018-07,2018-07,https://www.mapillary.com/app/?pKey=3985275301548704&focus=photo,
hard-00403,44.567802,-72.36635,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,2,2,2014-06,2018-06,https://www.mapillary.com/app/?pKey=321227796283599&focus=photo,
hard-00404,44.56974,-72.36593,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=322290472737214&focus=photo,
hard-00405,44.57214,-72.365265,True,wood_utility,,,none,intact,near,False,0,2,2,2014-06,2016-07,https://www.mapillary.com/app/?pKey=319019266439543&focus=photo,
hard-00406,44.5704375,-72.3654675,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,8,4,2014-06,2018-07,https://www.mapillary.com/app/?pKey=1668534589995814&focus=photo,
hard-00407,44.569824,-72.3659,False,unclear,,,unclear,unclear,unclear,False,0,2,2,2016-07,2016-07,https://www.mapillary.com/app/?pKey=326823248906287&focus=photo,
hard-00408,44.48348,-72.30425,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,1,1,2014-07,2018-07,https://www.mapillary.com/app/?pKey=2847791435535690&focus=photo,
hard-00409,44.483053,-72.303865,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,6,4,2018-07,2018-07,https://www.mapillary.com/app/?pKey=529364181394558&focus=photo,
hard-00410,44.568066,-72.366394,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,0,1,1,2018-07,2018-07,https://www.mapillary.com/app/?pKey=201515375029434&focus=photo,
hard-00411,44.568413,-72.36645,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,3,2018-06,2018-06,https://www.mapillary.com/app/?pKey=214255687187574&focus=photo,
hard-00412,44.574814,-72.29375,True,wood_utility,vegetation,,none,unclear,touching,False,1,1,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=476606877006097&focus=photo,
hard-00413,44.574154,-72.29343,True,wood_utility,vegetation,,none,intact,touching,False,0,2,2,2017-07,2019-07,https://www.mapillary.com/app/?pKey=846844182613408&focus=photo,
hard-00414,44.574097,-72.29328,True,wood_utility,,lean_slight,slight,unclear,near,False,0,2,2,2017-07,2019-07,https://www.mapillary.com/app/?pKey=470199267575077&focus=photo,
hard-00415,44.574734,-72.29373,True,wood_utility,vegetation,,none,none_visible,touching,False,0,1,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=841184813153323&focus=photo,
hard-00416,44.573727,-72.293396,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=920964978755240&focus=photo,
hard-00417,44.575733,-72.2942,True,wood_utility,lean,,moderate,none_visible,none,False,2,1,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=188207873072070&focus=photo,
hard-00418,44.57605,-72.29436,True,wood_utility,,,none,intact,near,False,1,2,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=743198239705884&focus=photo,
hard-00419,44.55247,-72.31866,True,wood_utility,,,none,none_visible,near,False,1,2,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=195770322405664&focus=photo,
hard-00420,44.5539515,-72.317375,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,6,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=376333373849558&focus=photo,
hard-00421,44.556683,-72.315315,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=2894682244181026&focus=photo,
hard-00422,44.5535,-72.31773,True,wood_utility,vegetation,,none,intact,touching,False,0,3,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=478048993428819&focus=photo,
hard-00423,44.554417,-72.316986,True,wood_utility,,,none,none_visible,near,False,0,2,1,2017-07,2017-07,https://www.mapillary.com/app/?pKey=901904387053157&focus=photo,
hard-00424,44.5529493,-72.31825,True,wood_utility,,,none,none_visible,near,False,1,9,6,2019-07,2019-07,https://www.mapillary.com/app/?pKey=464344564632706&focus=photo,
hard-00425,44.52244,-72.41381,True,wood_utility,,,none,unclear,near,False,0,1,1,2014-06,2016-06,https://www.mapillary.com/app/?pKey=776195893098713&focus=photo,
hard-00426,44.54601,-72.32352,True,wood_utility,,,none,intact,near,False,1,3,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=504924547217688&focus=photo,
hard-00427,44.543827,-72.325356,True,wood_utility,,,none,none_visible,none,False,1,3,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=886607591945228&focus=photo,
hard-00428,44.54764,-72.3223,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,0,3,2,2013-09,2019-07,https://www.mapillary.com/app/?pKey=520554038967453&focus=photo,
hard-00429,44.544052,-72.32528,True,wood_utility,,,none,none_visible,near,False,0,1,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=329299915218221&focus=photo,
hard-00430,44.545467,-72.323925,True,wood_utility,,,none,intact,near,False,1,6,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=2700225870267571&focus=photo,
hard-00431,44.54579,-72.323715,False,unclear,,,unclear,none_visible,unclear,False,0,2,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=4185369458150295&focus=photo,
hard-00432,44.54446,-72.32486,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,2,2019-07,2019-07,https://www.mapillary.com/app/?pKey=503029440991325&focus=photo,
hard-00433,44.543415,-72.32568,True,wood_utility,vegetation,,none,none_visible,touching,False,0,3,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=329587982103742&focus=photo,
hard-00434,44.547092,-72.322716,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,0,3,2,2017-07,2017-07,https://www.mapillary.com/app/?pKey=782713595744352&focus=photo,
hard-00435,44.54295,-72.32601,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=229872211863913&focus=photo,
hard-00436,44.544926,-72.32433,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,3,2019-07,2019-07,https://www.mapillary.com/app/?pKey=491814218629728&focus=photo,
hard-00437,44.50777,-72.31732,True,wood_utility,vegetation,,none,none_visible,touching,False,2,3,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=507026200734205&focus=photo,
hard-00438,44.545887,-72.37312,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,2,2018-07,2018-07,https://www.mapillary.com/app/?pKey=289528596198963&focus=photo,
hard-00439,44.532764,-72.33376,True,wood_utility,,lean_slight,slight,intact,near,False,0,3,1,2019-07,2019-07,https://www.mapillary.com/app/?pKey=1919778358187222&focus=photo,
