id,lat,lon,is_utility_pole,pole_type,model_flags,model_watch,lean,crossarm,vegetation,transformer,attachments_estimate,photos_assessed,capture_sequences,photo_shown_date,latest_available_photo_date,source_photo_url,nearest_osm_pole_m
read-00301,42.5361183,-71.1052188,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=836706565456778&focus=photo,
read-00302,42.535534,-71.1046,True,wood_utility,,,none,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1324242135772832&focus=photo,
read-00303,42.504677,-71.098015,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,1,1,2021-10,2021-10,https://www.mapillary.com/app/?pKey=4416720138456167&focus=photo,
read-00304,42.552814,-71.11065,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1891823554700103&focus=photo,
read-00305,42.55263,-71.111046,True,wood_utility,,lean_slight,slight,none_visible,near,True,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2000167697385322&focus=photo,
read-00306,42.552735,-71.110955,True,wood_utility,,,none,none_visible,none,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=798229682812994&focus=photo,
read-00307,42.552464,-71.1112,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1334450038426697&focus=photo,
read-00308,42.552917,-71.11081,True,wood_utility,,,unclear,none_visible,none,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1817702295782487&focus=photo,
read-00309,42.551643,-71.11181,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1992246924957116&focus=photo,
read-00310,42.551704,-71.111888,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=24541197678896296&focus=photo,
read-00311,42.55203,-71.11159,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1175954271153424&focus=photo,
read-00312,42.55154,-71.1121,True,wood_utility,,lean_slight,slight,intact,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1868003017470479&focus=photo,
read-00313,42.552155,-71.11145,False,unclear,,,unclear,none_visible,unclear,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1899449764343398&focus=photo,
read-00314,42.553097,-71.110634,True,wood_utility,,lean_slight,slight,none_visible,unclear,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1828198878064422&focus=photo,
read-00315,42.52196,-71.10344,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1173558121508439&focus=photo,
read-00316,42.52199,-71.10274,True,wood_utility,,,none,none_visible,near,False,2,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1173558121508439&focus=photo,
read-00317,42.5271965,-71.07099,True,wood_utility,,,none,none_visible,near,False,1,6,2,2023-03,2025-10,https://www.mapillary.com/app/?pKey=2153083848214850&focus=photo,
read-00318,42.562982,-71.1073825,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,4,2,2017-10,2025-11,https://www.mapillary.com/app/?pKey=1153372775087647&focus=photo,
read-00319,42.562263,-71.10717,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=4072256686357572&focus=photo,
read-00320,42.5623625,-71.10724,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,6,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1493357061781137&focus=photo,
read-00321,42.562114,-71.107145,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,6,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=673177602278238&focus=photo,
read-00322,42.56374,-71.10757,True,wood_utility,,,none,intact,near,False,1,1,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1619268518852007&focus=photo,
read-00323,42.56364,-71.10752,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1321324156441836&focus=photo,
read-00324,42.563297,-71.107544,True,wood_utility,,,none,none_visible,near,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=838149432042360&focus=photo,
read-00325,42.5636195,-71.107605,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,6,2,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1723333108361717&focus=photo,
read-00326,42.563026,-71.107475,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=795116103287762&focus=photo,
read-00327,42.561344,-71.106766,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1683189849303929&focus=photo,
read-00328,42.5296478,-71.1028556,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,9,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1218046633488007&focus=photo,
read-00329,42.52881,-71.10261,True,wood_utility,vegetation,,none,intact,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=826769140043229&focus=photo,
read-00330,42.52898,-71.10265,True,wood_utility,vegetation,,none,intact,touching,False,1,9,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=845178371405729&focus=photo,
read-00331,42.52873,-71.10257,True,wood_utility,,,unclear,intact,near,False,1,6,2,2025-10,2025-11,https://www.mapillary.com/app/?pKey=1243134887578081&focus=photo,
read-00332,42.5295748,-71.1028385,True,wood_utility,,,none,none_visible,near,False,0,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1888469255086964&focus=photo,
read-00333,42.5293632,-71.102776,True,wood_utility,,,none,none_visible,near,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=839780638471966&focus=photo,
read-00334,42.52982,-71.10291,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=840197261707402&focus=photo,
read-00335,42.529478,-71.1027825,True,wood_utility,,,none,none_visible,none,False,1,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1888469255086964&focus=photo,
read-00336,42.52973,-71.10288,True,wood_utility,,,none,none_visible,none,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=859944623123053&focus=photo,
read-00337,42.5284,-71.10246,True,wood_utility,lean,,moderate,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1279346250615298&focus=photo,
read-00338,42.5291688,-71.102717,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=796598879943275&focus=photo,
read-00339,42.5292665,-71.10274,True,wood_utility,,,none,none_visible,near,False,0,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1963418127842282&focus=photo,
read-00340,42.5293145,-71.10276,True,wood_utility,,,none,none_visible,near,False,2,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1332011461094180&focus=photo,
read-00341,42.5290857,-71.102692,True,wood_utility,vegetation,,none,none_visible,touching,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1441547663604066&focus=photo,
read-00342,42.529913,-71.102925,True,wood_utility,,,none,none_visible,near,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1320070612938935&focus=photo,
read-00343,42.5282447,-71.10214,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2569310576776968&focus=photo,
read-00344,42.529366,-71.13647,True,concrete_or_steel_utility,,,none,intact,none,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1713932869993019&focus=photo,
read-00345,42.529552,-71.13647,True,wood_utility,,,unclear,unclear,unclear,False,0,2,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=838767641864825&focus=photo,
read-00346,42.5183413,-71.1147713,True,wood_utility,,,none,none_visible,near,False,2,9,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=3988563764781832&focus=photo,
read-00347,42.518055,-71.11578,True,wood_utility,vegetation,,none,none_visible,touching,True,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=3802209396747887&focus=photo,
read-00348,42.5182272,-71.115132,True,wood_utility,,,none,none_visible,near,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1939734053269386&focus=photo,
read-00349,42.518494,-71.11482,False,street_light,,,none,unclear,near,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1521214378909031&focus=photo,
read-00350,42.518081,-71.1154725,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1837428063511284&focus=photo,
read-00351,42.518303,-71.11495,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=3179769732192218&focus=photo,
read-00352,42.51792,-71.116104,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1147036150330027&focus=photo,
read-00353,42.517548,-71.11694,True,wood_utility,,lean_slight,slight,unclear,near,False,1,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=799901179540494&focus=photo,
read-00354,42.518225,-71.11462,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2230711684064306&focus=photo,
read-00355,42.518154,-71.11461,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2230711684064306&focus=photo,
read-00356,42.517742,-71.115585,True,wood_utility,,,unclear,unclear,near,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1965588167395023&focus=photo,
read-00357,42.51773,-71.11622,False,other,,,unclear,unclear,unclear,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=792406163610641&focus=photo,
read-00358,42.51762,-71.116745,True,wood_utility,,,none,none_visible,near,False,1,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=745693381851917&focus=photo,
read-00359,42.517754,-71.11656,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4357451711206549&focus=photo,
read-00360,42.53274,-71.11938,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1532780091053332&focus=photo,
read-00361,42.532497,-71.11923,True,wood_utility,vegetation,,none,none_visible,touching,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=612344381869331&focus=photo,
read-00362,42.5330265,-71.1195605,True,wood_utility,,,none,none_visible,near,False,2,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=822135613523077&focus=photo,
read-00363,42.53319,-71.11966,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=826383189753786&focus=photo,
read-00364,42.53331,-71.1197,True,wood_utility,,,none,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=758972690643923&focus=photo,
read-00365,42.532246,-71.11909,True,wood_utility,vegetation,,none,none_visible,touching,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2037258276834457&focus=photo,
read-00366,42.532825,-71.11945,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1192109426096422&focus=photo,
read-00367,42.533638,-71.11978,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1938063003405100&focus=photo,
read-00368,42.5413165,-71.12487,True,wood_utility,,,none,intact,near,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=791811527067052&focus=photo,
read-00369,42.541225,-71.1249,True,wood_utility,,,none,intact,near,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1235116445113220&focus=photo,
read-00370,42.541413,-71.1247613,True,wood_utility,,,none,intact,near,False,1,9,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1499399648011682&focus=photo,
read-00371,42.540813,-71.12468,True,wood_utility,,,none,intact,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=699156915999069&focus=photo,
read-00372,42.540558,-71.124504,True,wood_utility,,,none,none_visible,near,True,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1384372913106223&focus=photo,
read-00373,42.540333,-71.12436,True,wood_utility,,,unclear,unclear,near,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1191491206232772&focus=photo,
read-00374,42.541954,-71.12433,True,wood_utility,vegetation,,none,none_visible,touching,True,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1533487571230806&focus=photo,
read-00375,42.542206,-71.12415,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1990312948455584&focus=photo,
read-00376,42.541725,-71.124504,False,unclear,vegetation,,unclear,unclear,touching,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4156438278007028&focus=photo,
read-00377,42.5411,-71.12498,True,wood_utility,vegetation,,unclear,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4017101921884726&focus=photo,
read-00378,42.541065,-71.12488,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1120896540113759&focus=photo,
read-00379,42.541805,-71.12442,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=837336965376497&focus=photo,
read-00380,42.54088,-71.12481,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=699156915999069&focus=photo,
read-00381,42.54158,-71.12467,True,wood_utility,vegetation,,unclear,intact,touching,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=24885199707786260&focus=photo,
read-00382,42.53429,-71.12528,True,wood_utility,,,none,intact,near,False,1,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1599385358138097&focus=photo,
read-00383,42.5344,-71.125114,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1599385358138097&focus=photo,
read-00384,42.5344412,-71.125298,True,wood_utility,vegetation,,none,none_visible,touching,False,2,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1249131057253587&focus=photo,
read-00385,42.534645,-71.1257913,True,wood_utility,,,none,none_visible,none,False,1,9,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1865517667649689&focus=photo,
read-00386,42.53492,-71.126564,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1161603375957221&focus=photo,
read-00387,42.5348736,-71.126434,True,wood_utility,,,none,none_visible,none,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=851577194701516&focus=photo,
read-00388,42.5350095,-71.126785,True,wood_utility,,,none,none_visible,none,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=687157993988793&focus=photo,
read-00389,42.5347328,-71.1260484,True,wood_utility,,,none,none_visible,none,False,2,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2206544893183137&focus=photo,
read-00390,42.534615,-71.12617,True,wood_utility,,,none,intact,near,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1156926532431673&focus=photo,
read-00391,42.53455,-71.125565,True,wood_utility,,,none,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1163373565892487&focus=photo,
read-00392,42.534603,-71.125725,True,wood_utility,,,none,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2042384089913458&focus=photo,
read-00393,42.5346727,-71.125925,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,4,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=808196695301465&focus=photo,
read-00394,42.534412,-71.12544,False,unclear,,,unclear,none_visible,unclear,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=817622237516930&focus=photo,
read-00395,42.53479,-71.12731,True,wood_utility,,,unclear,unclear,near,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1344660060779245&focus=photo,
read-00396,42.535086,-71.126988,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,6,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=838723595336395&focus=photo,
read-00397,42.53508,-71.12721,True,wood_utility,,,none,none_visible,near,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1446681099750761&focus=photo,
read-00398,42.53528,-71.12714,True,wood_utility,,,none,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1225360852761468&focus=photo,
read-00399,42.534966,-71.126686,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1161603375957221&focus=photo,
read-00400,42.5352282,-71.127372,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1794504934526513&focus=photo,
read-00401,42.535137,-71.12714,True,wood_utility,lean,,moderate,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1225360852761468&focus=photo,
read-00402,42.535264,-71.12748,True,wood_utility,,,none,none_visible,near,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=3141542139348830&focus=photo,
read-00403,42.53478,-71.12619,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1640642470242882&focus=photo,
read-00404,42.534832,-71.12632,True,wood_utility,,,none,none_visible,none,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1640642470242882&focus=photo,
read-00405,42.50175,-71.11223,True,wood_utility,,lean_slight,slight,unclear,near,False,0,3,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=982925235786604&focus=photo,
read-00406,42.5575722,-71.105804,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,5,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1270172671533115&focus=photo,
read-00407,42.557487,-71.10576,True,wood_utility,,lean_slight,slight,intact,near,False,1,1,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=860280933610583&focus=photo,
read-00408,42.5574,-71.10595,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=843150861601709&focus=photo,
read-00409,42.558031,-71.105895,True,wood_utility,vegetation,,none,unclear,touching,False,0,6,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1257512512807958&focus=photo,
read-00410,42.5567,-71.10556,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1331784918436568&focus=photo,
read-00411,42.55774,-71.10583,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1390449206005123&focus=photo,
read-00412,42.558327,-71.10597,True,wood_utility,,,unclear,unclear,near,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1201770368671983&focus=photo,
read-00413,42.558445,-71.106175,True,wood_utility,,,unclear,none_visible,near,False,0,6,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=663020966680007&focus=photo,
read-00414,42.558517,-71.10618,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,1,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=740533124972774&focus=photo,
read-00415,42.5588,-71.10617,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,1,1,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1541588853628276&focus=photo,
read-00416,42.5587033,-71.1061583,True,wood_utility,vegetation,,none,intact,touching,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=4370056669939982&focus=photo,
read-00417,42.53206,-71.08302,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,2,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=1394138880955213&focus=photo,
read-00418,42.5144185,-71.112945,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,6,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=953295768776117&focus=photo,
read-00419,42.514133,-71.113434,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,1,3,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=575819306686726&focus=photo,
read-00420,42.51451,-71.112724,True,wood_utility,,,none,intact,near,False,1,3,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=291129562636420&focus=photo,
read-00421,42.53225,-71.08312,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,0,3,1,2017-10,2017-10,https://www.mapillary.com/app/?pKey=1389191614795282&focus=photo,
read-00422,42.53771,-71.12238,True,wood_utility,,,none,none_visible,near,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4341228526108891&focus=photo,
read-00423,42.53799,-71.1225456,True,wood_utility,vegetation,,none,none_visible,touching,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4322532624697055&focus=photo,
read-00424,42.53684,-71.12149,True,wood_utility,vegetation,,none,none_visible,touching,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2555244998167396&focus=photo,
read-00425,42.537437,-71.12226,True,wood_utility,,,none,none_visible,near,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=819551477152918&focus=photo,
read-00426,42.53756,-71.12235,False,unclear,vegetation,,unclear,none_visible,touching,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1337315897943145&focus=photo,
read-00427,42.537018,-71.12184,True,wood_utility,,,unclear,none_visible,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1347322060074765&focus=photo,
read-00428,42.537895,-71.12251,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=583451884826101&focus=photo,
read-00429,42.53778,-71.12246,True,wood_utility,vegetation,,none,none_visible,touching,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1871226807162651&focus=photo,
read-00430,42.538403,-71.12274,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4269034936659072&focus=photo,
read-00431,42.537224,-71.12204,True,wood_utility,vegetation,,none,none_visible,touching,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=4090093417968810&focus=photo,
read-00432,42.50094,-71.125984,True,wood_utility,,lean_slight,slight,none_visible,near,False,3,3,1,2018-09,2018-09,https://www.mapillary.com/app/?pKey=561283198593861&focus=photo,10.1
read-00433,42.551346,-71.1125,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1425724072312517&focus=photo,
read-00434,42.55121,-71.11287,True,wood_utility,vegetation,,none,none_visible,touching,False,2,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=660711230200151&focus=photo,
read-00435,42.551388,-71.11238,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1328016601545123&focus=photo,
read-00436,42.5505798,-71.113934,True,wood_utility,vegetation,,none,none_visible,touching,False,1,5,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1887691768626457&focus=photo,
read-00437,42.55014,-71.11437,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=875453034992849&focus=photo,
read-00438,42.550404,-71.11406,True,wood_utility,,lean_slight,slight,intact,near,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1131427925745005&focus=photo,
read-00439,42.55066,-71.11378,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1463338445236957&focus=photo,
read-00440,42.551064,-71.11316,True,wood_utility,vegetation,,unclear,none_visible,touching,False,1,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=795217330037375&focus=photo,
read-00441,42.550926,-71.113594,False,unclear,,,unclear,none_visible,unclear,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1900035244188476&focus=photo,
read-00442,42.550667,-71.11404,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1910631862820818&focus=photo,
read-00443,42.551308,-71.112335,False,unclear,,,unclear,none_visible,unclear,False,0,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1425724072312517&focus=photo,
read-00444,42.504726,-71.09784,True,wood_utility,vegetation,,none,none_visible,touching,False,1,4,1,2023-03,2023-03,https://www.mapillary.com/app/?pKey=3629049737413781&focus=photo,
read-00445,42.503307,-71.125496,True,wood_utility,,,none,intact,near,False,0,3,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1260449012799340&focus=photo,1.6
read-00446,42.50521,-71.13095,True,wood_utility,,,none,intact,none,False,1,3,1,2020-11,2020-11,https://www.mapillary.com/app/?pKey=974501006687882&focus=photo,8.9
read-00447,42.513596,-71.13502,True,wood_utility,,,none,intact,near,False,2,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1806305900262558&focus=photo,
read-00448,42.513412,-71.13488,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=4078880425660559&focus=photo,
read-00449,42.5134965,-71.134967,True,wood_utility,,,none,intact,near,False,1,6,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1096607629317310&focus=photo,
read-00450,42.51314,-71.134964,True,wood_utility,,,none,none_visible,near,False,2,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1044301417573127&focus=photo,
read-00451,42.51328,-71.1348,True,wood_utility,,,none,none_visible,near,False,2,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24116097934738780&focus=photo,
read-00452,42.512635,-71.1344663,True,wood_utility,,,none,none_visible,none,False,1,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1404369253966462&focus=photo,
read-00453,42.514275,-71.13565,True,wood_utility,,,none,none_visible,near,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1040828514797328&focus=photo,
read-00454,42.51414,-71.135,True,wood_utility,,lean_slight,slight,intact,none,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1079853217660171&focus=photo,
read-00455,42.514656,-71.13588,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=624530280450885&focus=photo,
read-00456,42.513924,-71.13517,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1306732970816324&focus=photo,
